"521",,"R00015","REXPOWER HYDRAULIC & PNEUMATIC CO., LTD.",,,,"OUTDOOR"
"522",,"S00001","SHIMANO COMPONENTS (M) SDN BHD",,"TRADE","METAL","OUTDOOR"
"523",,"S00002","SKELLERUP INDUSTRIES (M) SDN BHD",,"TRADE","RUBBER","OUTDOOR"
"524",,"S00003","SHINYEI KAISHA ELECTRONICS (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"525",,"S00004","SANDEN INTERNATIONAL (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"526",,"S00005","SHARP MANUFACTURING CORPORATION (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"527",,"S00007","SHACHIHATA (MALAYSIA) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"528",,"S00008","SANWA RC SYSTEMS SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"529",,"S00009","SUNGREEN MOULD INDUSTRIES SDN BHD",,"TRADE","METAL","OUTDOOR"
"530",,"S00011","SPEED TIMBER & HARDWARE TRADING SDN BHD",,"TRADE","TRADING","OFFICE"
"531",,"S00012","SOLID HARDWARE INDUSTRIES SDN BHD",,"TRADE","TRADING","OFFICE"
"532",,"S00014","SIN JOO CHEONG TIN FACTORY SDN BHD",,"TRADE","METAL","OUTDOOR"
"533",,"S00015","S.I.C. JB SDN BHD",,"TRADE","TRADING","OUTDOOR"
"534",,"S00017","S.M. PERUSAHAAN JAYA (M) SDN BHD",,"TRADE","TRADING","OUTDOOR"
"535",,"S00018","SOODE (JOHOR) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"536",,"S00019","SEE SEN CHEMICAL BHD",,"TRADE","CHEMICAL","OFFICE"
"537",,"S00020","SPARKLE RANGE SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"538",,"S00021","SMB SWITCHGEAR & ENGINEERING SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"539",,"S00022","SOUTH MALAYA (J) PRINTING & CARTON SDN BHD",,"TRADE","PAPER","OUTDOOR"
"540",,"S00023","SEBANA GOLF & MARINA RESORT BHD",,"TRADE","HOTEL","PROJECT"
"541",,"S00024","STAGNO TECH SDN BHD",,"TRADE","ENGINEERING","PROJECT"
"542",,"S00025","SUPERPAC MANUFACTURING SDN BHD",,"TRADE","PAPER","OUTDOOR"
"543",,"S00026","SMC AUTOMATION (MALAYSIA) SDN BHD",,"TRADE","TRADING","OFFICE"
"544",,"S00027","SANDAKAN EDIBLE OILS SDN BHD",,"TRADE","PALM - REFINERY","OFFICE"
"545",,"S00028","SIEGWERK (MALAYSIA) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"546",,"S00029","**CLOSED* (SAINT-GOBAIN TERREAL (MALAYSIA) SDN BHD)",,"TRADE","OTHERS","OUTDOOR"
"547",,"S00030","SEPADU IMPRESIF ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"548",,"S00031","SEN MACHINERY",,"TRADE","ENGINEERING","OFFICE"
"549",,"S00032","SOUTHERN STATE SDN BHD",,"TRADE","TRADING","OUTDOOR"
"550",,"S00033","SEIKO ELECTRIC ASIA (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"551",,"S00042","SNC INDUSTRIAL LAMINATES SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"552",,"S00043","SOUTHERN LION SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"553",,"S00044","STRATEGI TEGAS (M) SDN BHD",,"TRADE","TRADING","OUTDOOR"
"554",,"S00045","SEGAMAT PANEL BOARDS SDN BHD",,"TRADE","WOOD","OFFICE"
"555",,"S00046","SCHAEFER SYSTEMS INTERNATIONAL SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"556",,"S00047","SANWA PARTS (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"557",,"S00048","STAEDTLER (M) BHD",,"TRADE","OTHERS","OUTDOOR"
"558",,"S00049","SWAN MALAYSIA SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"559",,"S00050","SCARMEL SDN BHD - "" CEASED OPERATION """,,"TRADE","ELECTRICAL","OUTDOOR"
"560",,"S00051","SATELLITE MACHINERY TRADING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"561",,"S00052","SKYLINE FRONTIER SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"562",,"S00053","SUPERACETEC SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"563",,"S00054","SYNTURN (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"564",,"S00055","SUNLIG SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"565",,"S00056","SUMITOMO ELECTRIC INTERCONNECT PRODUCTS (M) SDN BHD",,"TRADE","WIRE HARDNESS","OUTDOOR"
"566",,"S00057","SHOWA ELECTRONICS & SUPPLY SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"567",,"S00058","SUPER COFFEEMIX MARKETING SDN BHD",,"TRADE","FOOD","OUTDOOR"
"568",,"S00059","SOLID CONSTRUCTION",,"TRADE","ENGINEERING","OFFICE"
"569",,"S00060","ETIKA FRESH MILK MANUFACTURING SDN BHD",,"TRADE","FOOD","OUTDOOR"
"570",,"S00061","SCHAEFER WASTE TECHNOLOGY SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"571",,"S00062","SENAI SEAGATE INDUSTRIES (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"572",,"S00063","SIONG ELECTRIC TV SERVICE",,"TRADE","TRADING","OUTDOOR"
"573",,"S00064","SHENG QUAN ENGINEERING",,"TRADE","ENGINEERING","OFFICE"
"574",,"S00065","SIME DARBY ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"575",,"S00066","SOLIDTECH HANDLING SYSTEM SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"576",,"S00067","SAKURA TECH (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"577",,"S00068","SOLIDTECH ENGINEERING (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"578",,"S00069","SMI WIRE SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"579",,"S00070","SUNWAY PAVING SOLUTIONS SDN BHD",,"TRADE","CEMENT","OUTDOOR"
"580",,"S00071","SENSORIK AUTOMATION SDN BHD",,"TRADE","TRADING","OFFICE"
"581",,"S00072","SIME DARBY KEMPAS SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"582",,"S00073","SMART CONTROL ENTERPRISE",,"TRADE","TRADING","OFFICE"
"583",,"S00074","STME MANUFACTURING (M) SDN. BHD.",,"TRADE","ENGINEERING","OUTDOOR"
"584",,"S00075","SOON TAK ENGINEERING WORKS SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"585",,"S00076","SIN CHEW MEDIA CORPORATION BHD",,"TRADE","PAPER","OUTDOOR"
"586",,"S00077","SUNWARD PHARMACEUTICAL SDN BHD",,"TRADE","PHARMACEUTICAL","OUTDOOR"
"587",,"S00078","SYARIKAT MYP SDN BHD",,"TRADE","PHARMACEUTICAL","OUTDOOR"
"588",,"S00080","SCM TECHNOLOGIES SDN BHD",,"TRADE","RUBBER","OUTDOOR"
"589",,"S00081","SIBELCO MALAYSIA SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"590",,"S00082","SYARIKAT KILANG PAPAN CHONG WAH SDN BHD",,"TRADE","FURNITURE","OUTDOOR"
"591",,"S00083","SPECTRUM INTEGRATED TECHNOLOGIES SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"592",,"S00084","ST POLYMER INDUSTRIES (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"593",,"S00085","STANDARD ENCODER (MALAYSIA) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"594",,"S00086","SUPER FOOD TECHNOLOGIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"595",,"S00087","STARLITE PRINTERS (MALAYSIA) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"596",,"S00088","SYARIKAT SIN KWANG PLASTIC INDUSTRIES SDN BHD",,"TRADE","CM","OUTDOOR"
"597",,"S00089","SELACO ALUMINIUM BERHAD",,"TRADE","METAL","OUTDOOR"
"598",,"S00090","SERIMAX WELDING SERVICES (M) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"599",,"S00091","SURUGA TECHNO (M) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"600",,"S00092","SUN ACE KAKOH (PTE.) LTD",,"TRADE","CHEMICAL","PROJECT"
"601",,"S00093","SDP MANUFACTURING SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"602",,"S00094","SUN ACE KAKOH (M) SDN BHD",,"TRADE","CHEMICAL","PROJECT"
"603",,"S00095","SYSPEX TECHNOLOGIES (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"604",,"S00096","SEIKO DENKI (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"605",,"S00097","SHINARI TOOLS & HARDWARE",,"TRADE","TRADING","OFFICE"
"606",,"S00098","S K U AUTOMATION INDUSTRIAL SUPPLY SDN BHD",,"TRADE","TRADING","OFFICE"
"607",,"S00099","SAGA ROOFING SYSTEMS SDN BHD",,"TRADE","BM","OUTDOOR"
"608",,"S00100","SUPER FOOD SPECIALISTS (M) SDN BHD",,"TRADE","FOOD","OUTDOOR"
"609",,"S00101","SICK SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"610",,"S00102","SKP BM ELECTRONICS SDN BHD",,"TRADE","ELECTRICAL","PROJECT"
"611",,"T00002","TITAN POLYETHYLENE (MALAYSIA) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"612",,"T00003","TOMYPAK FLEXIBLE PACKAGING SDN BHD",,"TRADE","PACKAGING","OUTDOOR"
"613",,"T00004","TAICHONG ENGINEERING & STEEL WORKS SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"614",,"T00006","TAICHONG AUTOMATION SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"615",,"T00007","TODENKO (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"616",,"T00008","TIPS INDUSTRY (M) SDN BHD",,"TRADE","PAPER","OUTDOOR"
"617",,"T00009","TSUJIMOTO (M) CORPORATION SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"618",,"T00011","THROTECH INDUSTRIES SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"619",,"T00012","TAITRONIC (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"620",,"T00013","TRIPEAK CHEMICAL SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"621",,"T00014","TRANSVEYOR AUTOMATION AND ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"622",,"T00015","**CLOSED**(TWP SDN BHD)",,"TRADE","PAPER","OUTDOOR"
"623",,"T00017","TTS VALVE TECHNOLOGIES SDN BHD",,"TRADE","TRADING","OFFICE"
"624",,"T00018","TAIKO ELECTRONICS (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"625",,"T00019","TOYOSHO INDUSTRIAL PRODUCTS SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"626",,"T00020","TRU-TECH ELECTRONICS (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"627",,"T00021","TONG PRECISION INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"628",,"T00022","THERMOHEAT AUTOMATION AND SERVICES",,"TRADE","TRADING","OFFICE"
"629",,"T00024","TOKOPAK SDN BHD",,"TRADE","PACKAGING","OUTDOOR"
"630",,"T00025","TATAWA INDUSTRIES (M) SDN BHD",,"TRADE","FOOD","PROJECT"
"631",,"T00026","TONG GARDEN  FOOD PRODUCTS SDN BHD",,"TRADE","FOOD","OUTDOOR"
"632",,"T00027","TOTAL INDUSTRIAL SOLUTION (M) SDN BHD",,"TRADE","TRADING","OFFICE"
"633",,"T00028","TONG GARDEN SNACK FOOD SDN BHD",,"TRADE","FOOD","OUTDOOR"
"634",,"T00029","TOP ELEGANCE SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"635",,"T00030","TEXCHEM-PACK (JOHOR) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"636",,"T00031","THREE CAST (MALAYSIA) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"637",,"T00032","TAC ENGINEERING",,"TRADE","ENGINEERING","OFFICE"
"638",,"T00034","TRIDONIC.ATCO (MALAYSIA) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"639",,"T00035","TSB INDUSTRIES (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"640",,"T00036","TDK-LAMBDA MALAYSIA SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"641",,"T00037","TECHLEADER ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"642",,"T00038","CTM ROOFING SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"643",,"T00039","TASTE N TASTY FOOD INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"644",,"T00040","TRADOMATIC TECHNOLOGIES SDN BHD",,"TRADE","TRADING","PROJECT"
"645",,"T00041","TAMPOI HARDWARE SDN BHD",,"TRADE","TRADING","OFFICE"
"646",,"T00042","TEXMAC SDN BHD",,"TRADE","TEXTILES","OUTDOOR"
"647",,"T00043","TECKWAH PHARMAPACK SOLUTIONS SDN BHD",,"TRADE","PACKAGING","OUTDOOR"
"648",,"T00044","T&T SOLUTION (M) SDN BHD",,"TRADE",,"OFFICE"
"649",,"T00046","TECHNICAL AVENUE SDN BHD",,"TRADE","TRADING","OFFICE"
"650",,"T00047","**CLOSED* (TOP PRINTAGON ENTERPRISE)",,"TRADE","PACKAGING","OUTDOOR"
"651",,"T00048","TA LIAN FOOD INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"652",,"T00049","TMKAY FERTILIZERS SDN. BHD.",,"TRADE","FERTILIZERS","OUTDOOR"
"653",,"T00050","TSH-WILMAR SDN BHD",,"TRADE","PALM - OLEO","OFFICE"
"654",,"T00051","TOSHIBA TEC MALAYSIA SDN BHD",,"TRADE","ELECTRICAL","PROJECT"
"655",,"T00052","TRENDY KOREA",,"TRADE","TRADING","OFFICE"
"656",,"U00002","URC SNACK FOODS (MALAYSIA) SDN BHD",,"TRADE","FOOD","OUTDOOR"
"657",,"U00003","UNION INKS & GRAPHICS (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"658",,"U00004","UYEMURA (MALAYSIA) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"659",,"U00005","UNITED PLASTIC SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"660",,"U00006","UNIVERSAL CABLE (M) BERHAD",,"TRADE","CABLE","OUTDOOR"
"661",,"U00008","UNIPAC ENGINEERING (JB) SDN BHD",,"TRADE","TRADING","OFFICE"
"662",,"U00009","UTUSAN MELAYU (M) BHD",,"TRADE","OTHERS","OUTDOOR"
"663",,"U00010","UNITED KOTAK BERHAD",,"TRADE","PAPER","OUTDOOR"
"664",,"U00011","UNIJOH SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"665",,"U00012","U WELL INDUSTRIAL SUPPLIES",,"TRADE","TRADING","OFFICE"
"666",,"U00013","UNITED CONFECTIONERY SDN BHD",,"TRADE","FOOD","OUTDOOR"
"667",,"V00003","VISION TECH AUTOMATION",,"TRADE","TRADING","OFFICE"
"668",,"V00004","V.S. ELECTRONICS SDN BHD",,"TRADE","CM","OUTDOOR"
"669",,"V00006","TECHNOCOM SYSTEMS SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"670",,"V00007","VEOLIA WATER SOLUTIONS & TECHNOLOGIES SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"671",,"V00008","VOLAC INGREDIENTS SDN BHD",,"TRADE","FEEDMILL","OUTDOOR"
"672",,"V00009","VKM TECHNOLOGY (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"673",,"V00010","VOGEL INDUSTRIES (M) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"674",,"V00011","VANCE BIONERGY SDN BHD",,"TRADE","PALM - OLEO","OUTDOOR"
"675",,"V00012","V-COAT (M) SDN BHD",,"TRADE","METAL","OUTDOOR"
"676",,"V00013","V.S. INDUSTRY BERHAD",,"TRADE","CM","OUTDOOR"
"677",,"W00001","WELL BUILT ALLOY INDUSTRIES SDN BHD",,"TRADE","METAL","OUTDOOR"
"678",,"W00002","WHITE HORSE CERAMIC INDUSTRIES SDN BHD",,"TRADE","CERAMIC","OUTDOOR"
"679",,"W00003","WANFY (M) SDN BHD",,"TRADE","TRADING","OFFICE"
"680",,"W00004","WEARNES ELECTRONICS (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"681",,"W00005","WORLD KITCHEN ATG (M) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"682",,"W00006","WENTEL CORPORATION SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"683",,"W00007","WINSHINE INDUSTRIES SDN BHD",,"TRADE","WOOD","OUTDOOR"
"684",,"W00008","WANDEL ENGINEERING & INDUSTRIAL SUPPLIES SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"685",,"W00009","WINSHENG PLASTIC INDUSTRY SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"686",,"W00010","WELDING ALLOYS (FAR EAST) SDN BHD",,"TRADE","METAL","OUTDOOR"
"687",,"W00011","WIN WIN FOOD INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"688",,"W00012","WAYNUM HARDWARE SDN BHD",,"TRADE","TRADING","OUTDOOR"
"689",,"W00013","WOGS CONTROL VALVE (M) SDN BHD",,"TRADE","TRADING","OUTDOOR"
"690",,"W00014","WILMAR EDIBLE OILS SDN BHD",,"TRADE","PALM - REFINERY","OFFICE"
"691",,"W00015","WILMAR FERTILIZER MALAYSIA SDN BHD",,"TRADE","FERTILIZERS","OFFICE"
"692",,"W00016","WILMAR PALM PRODUCTS SDN BHD",,"TRADE","PALM - REFINERY","OFFICE"
"693",,"W00017","WILMAR AGRIFERT LAHAD DATU SDN BHD",,"TRADE","FERTILIZERS","OFFICE"
"694",,"W00018","WMTECH ENTERPRISE",,"TRADE",,"OFFICE"
"695",,"X00001","XEROM MICRO COMPONENTS (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"696",,"X00002","**CLOSED* (XIN WANG ENGINEERING)",,"TRADE","ENGINEERING","OUTDOOR"
"697",,"X00003","XIOX ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OFFICE"
"698",,"X00004","XIN WANG ELECTRICAL ENGINEERING SDN BHD",,"TRADE","TRADING","OUTDOOR"
"699",,"Y00001","YEH BROTHERS WOOD WORKS (M) SDN BHD",,"TRADE","WOOD","OUTDOOR"
"700",,"Y00002","YAMAUCHI (MALAYSIA) SDN BHD",,"TRADE","RUBBER","OUTDOOR"
"701",,"Y00003","YT CASTING TECHNOLOGY (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"702",,"Y00006","YLF FOOD INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"703",,"Y00007","YICK HOE METAL INDUSTRIES SDN BHD",,"TRADE","METAL","OUTDOOR"
"704",,"Y00008","YKK (MALAYSIA) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"705",,"Y00009","YICK HOE SPECIAL STEEL & ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"706",,"Y00010","YUAN TU ENTERPRISE",,"TRADE","ENGINEERING","OFFICE"
"707",,"Y00011","YEO  HIAP SENG (M) SDN BHD",,"TRADE","FOOD","OUTDOOR"
"708",,"Y00012","YUKA FOOD INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"709",,"Z00001","ZHONG ZHONG ELECTRIC SDN BHD",,"TRADE","TRADING","OFFICE"
"710",,"Z00002","ZHANG HUI INDUSTRIES SDN BHD",,"TRADE","METAL","OUTDOOR"
"711",,"Z00003","ZARA FOODSTUFF INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________"
"end of report."

